Plan,Name,Min,Max,Cost,Annual,Send,PPS,
"$159,173",High Volume,"16,180,001","16,185,000","$159,173","$1,591,730","194,220,000",$0.0098,
"$159,222",High Volume,"16,185,001","16,190,000","$159,222","$1,592,220","194,280,000",$0.0098,
"$159,271",High Volume,"16,190,001","16,195,000","$159,271","$1,592,710","194,340,000",$0.0098,
"$159,320",High Volume,"16,195,001","16,200,000","$159,320","$1,593,200","194,400,000",$0.0098,
"$159,369",High Volume,"16,200,001","16,205,000","$159,369","$1,593,690","194,460,000",$0.0098,
"$159,418",High Volume,"16,205,001","16,210,000","$159,418","$1,594,180","194,520,000",$0.0098,
"$159,467",High Volume,"16,210,001","16,215,000","$159,467","$1,594,670","194,580,000",$0.0098,
"$159,516",High Volume,"16,215,001","16,220,000","$159,516","$1,595,160","194,640,000",$0.0098,
"$159,565",High Volume,"16,220,001","16,225,000","$159,565","$1,595,650","194,700,000",$0.0098,
"$159,614",High Volume,"16,225,001","16,230,000","$159,614","$1,596,140","194,760,000",$0.0098,
"$159,663",High Volume,"16,230,001","16,235,000","$159,663","$1,596,630","194,820,000",$0.0098,
"$159,712",High Volume,"16,235,001","16,240,000","$159,712","$1,597,120","194,880,000",$0.0098,
"$159,761",High Volume,"16,240,001","16,245,000","$159,761","$1,597,610","194,940,000",$0.0098,
"$159,810",High Volume,"16,245,001","16,250,000","$159,810","$1,598,100","195,000,000",$0.0098,
"$159,859",High Volume,"16,250,001","16,255,000","$159,859","$1,598,590","195,060,000",$0.0098,
"$159,908",High Volume,"16,255,001","16,260,000","$159,908","$1,599,080","195,120,000",$0.0098,
"$159,957",High Volume,"16,260,001","16,265,000","$159,957","$1,599,570","195,180,000",$0.0098,
"$160,006",High Volume,"16,265,001","16,270,000","$160,006","$1,600,060","195,240,000",$0.0098,
"$160,055",High Volume,"16,270,001","16,275,000","$160,055","$1,600,550","195,300,000",$0.0098,
"$160,104",High Volume,"16,275,001","16,280,000","$160,104","$1,601,040","195,360,000",$0.0098,
"$160,153",High Volume,"16,280,001","16,285,000","$160,153","$1,601,530","195,420,000",$0.0098,
"$160,202",High Volume,"16,285,001","16,290,000","$160,202","$1,602,020","195,480,000",$0.0098,
"$160,251",High Volume,"16,290,001","16,295,000","$160,251","$1,602,510","195,540,000",$0.0098,
"$160,300",High Volume,"16,295,001","16,300,000","$160,300","$1,603,000","195,600,000",$0.0098,
"$160,349",High Volume,"16,300,001","16,305,000","$160,349","$1,603,490","195,660,000",$0.0098,
"$160,398",High Volume,"16,305,001","16,310,000","$160,398","$1,603,980","195,720,000",$0.0098,
"$160,447",High Volume,"16,310,001","16,315,000","$160,447","$1,604,470","195,780,000",$0.0098,
"$160,496",High Volume,"16,315,001","16,320,000","$160,496","$1,604,960","195,840,000",$0.0098,
"$160,545",High Volume,"16,320,001","16,325,000","$160,545","$1,605,450","195,900,000",$0.0098,
"$160,594",High Volume,"16,325,001","16,330,000","$160,594","$1,605,940","195,960,000",$0.0098,
"$160,643",High Volume,"16,330,001","16,335,000","$160,643","$1,606,430","196,020,000",$0.0098,
"$160,692",High Volume,"16,335,001","16,340,000","$160,692","$1,606,920","196,080,000",$0.0098,
"$160,741",High Volume,"16,340,001","16,345,000","$160,741","$1,607,410","196,140,000",$0.0098,
"$160,790",High Volume,"16,345,001","16,350,000","$160,790","$1,607,900","196,200,000",$0.0098,
"$160,839",High Volume,"16,350,001","16,355,000","$160,839","$1,608,390","196,260,000",$0.0098,
"$160,888",High Volume,"16,355,001","16,360,000","$160,888","$1,608,880","196,320,000",$0.0098,
"$160,937",High Volume,"16,360,001","16,365,000","$160,937","$1,609,370","196,380,000",$0.0098,
"$160,986",High Volume,"16,365,001","16,370,000","$160,986","$1,609,860","196,440,000",$0.0098,
"$161,035",High Volume,"16,370,001","16,375,000","$161,035","$1,610,350","196,500,000",$0.0098,
"$161,084",High Volume,"16,375,001","16,380,000","$161,084","$1,610,840","196,560,000",$0.0098,
"$161,133",High Volume,"16,380,001","16,385,000","$161,133","$1,611,330","196,620,000",$0.0098,
"$161,182",High Volume,"16,385,001","16,390,000","$161,182","$1,611,820","196,680,000",$0.0098,
"$161,231",High Volume,"16,390,001","16,395,000","$161,231","$1,612,310","196,740,000",$0.0098,
"$161,280",High Volume,"16,395,001","16,400,000","$161,280","$1,612,800","196,800,000",$0.0098,
"$161,329",High Volume,"16,400,001","16,405,000","$161,329","$1,613,290","196,860,000",$0.0098,
"$161,378",High Volume,"16,405,001","16,410,000","$161,378","$1,613,780","196,920,000",$0.0098,
"$161,427",High Volume,"16,410,001","16,415,000","$161,427","$1,614,270","196,980,000",$0.0098,
"$161,476",High Volume,"16,415,001","16,420,000","$161,476","$1,614,760","197,040,000",$0.0098,
"$161,525",High Volume,"16,420,001","16,425,000","$161,525","$1,615,250","197,100,000",$0.0098,
"$161,574",High Volume,"16,425,001","16,430,000","$161,574","$1,615,740","197,160,000",$0.0098,
"$161,623",High Volume,"16,430,001","16,435,000","$161,623","$1,616,230","197,220,000",$0.0098,
"$161,672",High Volume,"16,435,001","16,440,000","$161,672","$1,616,720","197,280,000",$0.0098,
"$161,721",High Volume,"16,440,001","16,445,000","$161,721","$1,617,210","197,340,000",$0.0098,
"$161,770",High Volume,"16,445,001","16,450,000","$161,770","$1,617,700","197,400,000",$0.0098,
"$161,819",High Volume,"16,450,001","16,455,000","$161,819","$1,618,190","197,460,000",$0.0098,
"$161,868",High Volume,"16,455,001","16,460,000","$161,868","$1,618,680","197,520,000",$0.0098,
"$161,917",High Volume,"16,460,001","16,465,000","$161,917","$1,619,170","197,580,000",$0.0098,
"$161,966",High Volume,"16,465,001","16,470,000","$161,966","$1,619,660","197,640,000",$0.0098,
"$162,015",High Volume,"16,470,001","16,475,000","$162,015","$1,620,150","197,700,000",$0.0098,
"$162,064",High Volume,"16,475,001","16,480,000","$162,064","$1,620,640","197,760,000",$0.0098,
"$162,113",High Volume,"16,480,001","16,485,000","$162,113","$1,621,130","197,820,000",$0.0098,
"$162,162",High Volume,"16,485,001","16,490,000","$162,162","$1,621,620","197,880,000",$0.0098,
"$162,211",High Volume,"16,490,001","16,495,000","$162,211","$1,622,110","197,940,000",$0.0098,
"$162,260",High Volume,"16,495,001","16,500,000","$162,260","$1,622,600","198,000,000",$0.0098,
"$162,309",High Volume,"16,500,001","16,505,000","$162,309","$1,623,090","198,060,000",$0.0098,
"$162,358",High Volume,"16,505,001","16,510,000","$162,358","$1,623,580","198,120,000",$0.0098,
"$162,407",High Volume,"16,510,001","16,515,000","$162,407","$1,624,070","198,180,000",$0.0098,
"$162,456",High Volume,"16,515,001","16,520,000","$162,456","$1,624,560","198,240,000",$0.0098,
"$162,505",High Volume,"16,520,001","16,525,000","$162,505","$1,625,050","198,300,000",$0.0098,
"$162,554",High Volume,"16,525,001","16,530,000","$162,554","$1,625,540","198,360,000",$0.0098,
"$162,603",High Volume,"16,530,001","16,535,000","$162,603","$1,626,030","198,420,000",$0.0098,
"$162,652",High Volume,"16,535,001","16,540,000","$162,652","$1,626,520","198,480,000",$0.0098,
"$162,701",High Volume,"16,540,001","16,545,000","$162,701","$1,627,010","198,540,000",$0.0098,
"$162,750",High Volume,"16,545,001","16,550,000","$162,750","$1,627,500","198,600,000",$0.0098,
"$162,799",High Volume,"16,550,001","16,555,000","$162,799","$1,627,990","198,660,000",$0.0098,
"$162,848",High Volume,"16,555,001","16,560,000","$162,848","$1,628,480","198,720,000",$0.0098,
"$162,897",High Volume,"16,560,001","16,565,000","$162,897","$1,628,970","198,780,000",$0.0098,
"$162,946",High Volume,"16,565,001","16,570,000","$162,946","$1,629,460","198,840,000",$0.0098,
"$162,995",High Volume,"16,570,001","16,575,000","$162,995","$1,629,950","198,900,000",$0.0098,
"$163,044",High Volume,"16,575,001","16,580,000","$163,044","$1,630,440","198,960,000",$0.0098,
"$163,093",High Volume,"16,580,001","16,585,000","$163,093","$1,630,930","199,020,000",$0.0098,
"$163,142",High Volume,"16,585,001","16,590,000","$163,142","$1,631,420","199,080,000",$0.0098,
"$163,191",High Volume,"16,590,001","16,595,000","$163,191","$1,631,910","199,140,000",$0.0098,
"$163,240",High Volume,"16,595,001","16,600,000","$163,240","$1,632,400","199,200,000",$0.0098,
"$163,289",High Volume,"16,600,001","16,605,000","$163,289","$1,632,890","199,260,000",$0.0098,
"$163,338",High Volume,"16,605,001","16,610,000","$163,338","$1,633,380","199,320,000",$0.0098,
"$163,387",High Volume,"16,610,001","16,615,000","$163,387","$1,633,870","199,380,000",$0.0098,
"$163,436",High Volume,"16,615,001","16,620,000","$163,436","$1,634,360","199,440,000",$0.0098,
"$163,485",High Volume,"16,620,001","16,625,000","$163,485","$1,634,850","199,500,000",$0.0098,
"$163,534",High Volume,"16,625,001","16,630,000","$163,534","$1,635,340","199,560,000",$0.0098,
"$163,583",High Volume,"16,630,001","16,635,000","$163,583","$1,635,830","199,620,000",$0.0098,
"$163,632",High Volume,"16,635,001","16,640,000","$163,632","$1,636,320","199,680,000",$0.0098,
"$163,681",High Volume,"16,640,001","16,645,000","$163,681","$1,636,810","199,740,000",$0.0098,
"$163,730",High Volume,"16,645,001","16,650,000","$163,730","$1,637,300","199,800,000",$0.0098,
"$163,779",High Volume,"16,650,001","16,655,000","$163,779","$1,637,790","199,860,000",$0.0098,
"$163,828",High Volume,"16,655,001","16,660,000","$163,828","$1,638,280","199,920,000",$0.0098,
"$163,877",High Volume,"16,660,001","16,665,000","$163,877","$1,638,770","199,980,000",$0.0098,
"$163,926",High Volume,"16,665,001","16,670,000","$163,926","$1,639,260","200,040,000",$0.0098,
"$163,975",High Volume,"16,670,001","16,675,000","$163,975","$1,639,750","200,100,000",$0.0098,
"$164,024",High Volume,"16,675,001","16,680,000","$164,024","$1,640,240","200,160,000",$0.0098,
"$164,073",High Volume,"16,680,001","16,685,000","$164,073","$1,640,730","200,220,000",$0.0098,
"$164,122",High Volume,"16,685,001","16,690,000","$164,122","$1,641,220","200,280,000",$0.0098,
"$164,171",High Volume,"16,690,001","16,695,000","$164,171","$1,641,710","200,340,000",$0.0098,
"$164,220",High Volume,"16,695,001","16,700,000","$164,220","$1,642,200","200,400,000",$0.0098,
"$164,269",High Volume,"16,700,001","16,705,000","$164,269","$1,642,690","200,460,000",$0.0098,
"$164,318",High Volume,"16,705,001","16,710,000","$164,318","$1,643,180","200,520,000",$0.0098,
"$164,367",High Volume,"16,710,001","16,715,000","$164,367","$1,643,670","200,580,000",$0.0098,
"$164,416",High Volume,"16,715,001","16,720,000","$164,416","$1,644,160","200,640,000",$0.0098,
"$164,465",High Volume,"16,720,001","16,725,000","$164,465","$1,644,650","200,700,000",$0.0098,
"$164,514",High Volume,"16,725,001","16,730,000","$164,514","$1,645,140","200,760,000",$0.0098,
"$164,563",High Volume,"16,730,001","16,735,000","$164,563","$1,645,630","200,820,000",$0.0098,
"$164,612",High Volume,"16,735,001","16,740,000","$164,612","$1,646,120","200,880,000",$0.0098,
"$164,661",High Volume,"16,740,001","16,745,000","$164,661","$1,646,610","200,940,000",$0.0098,
"$164,710",High Volume,"16,745,001","16,750,000","$164,710","$1,647,100","201,000,000",$0.0098,
"$164,759",High Volume,"16,750,001","16,755,000","$164,759","$1,647,590","201,060,000",$0.0098,
"$164,808",High Volume,"16,755,001","16,760,000","$164,808","$1,648,080","201,120,000",$0.0098,
"$164,857",High Volume,"16,760,001","16,765,000","$164,857","$1,648,570","201,180,000",$0.0098,
"$164,906",High Volume,"16,765,001","16,770,000","$164,906","$1,649,060","201,240,000",$0.0098,
"$164,955",High Volume,"16,770,001","16,775,000","$164,955","$1,649,550","201,300,000",$0.0098,
"$165,004",High Volume,"16,775,001","16,780,000","$165,004","$1,650,040","201,360,000",$0.0098,
"$165,053",High Volume,"16,780,001","16,785,000","$165,053","$1,650,530","201,420,000",$0.0098,
"$165,102",High Volume,"16,785,001","16,790,000","$165,102","$1,651,020","201,480,000",$0.0098,
"$165,151",High Volume,"16,790,001","16,795,000","$165,151","$1,651,510","201,540,000",$0.0098,
"$165,200",High Volume,"16,795,001","16,800,000","$165,200","$1,652,000","201,600,000",$0.0098,
"$165,249",High Volume,"16,800,001","16,805,000","$165,249","$1,652,490","201,660,000",$0.0098,
"$165,298",High Volume,"16,805,001","16,810,000","$165,298","$1,652,980","201,720,000",$0.0098,
"$165,347",High Volume,"16,810,001","16,815,000","$165,347","$1,653,470","201,780,000",$0.0098,
"$165,396",High Volume,"16,815,001","16,820,000","$165,396","$1,653,960","201,840,000",$0.0098,
"$165,445",High Volume,"16,820,001","16,825,000","$165,445","$1,654,450","201,900,000",$0.0098,
"$165,494",High Volume,"16,825,001","16,830,000","$165,494","$1,654,940","201,960,000",$0.0098,
"$165,543",High Volume,"16,830,001","16,835,000","$165,543","$1,655,430","202,020,000",$0.0098,
"$165,592",High Volume,"16,835,001","16,840,000","$165,592","$1,655,920","202,080,000",$0.0098,
"$165,641",High Volume,"16,840,001","16,845,000","$165,641","$1,656,410","202,140,000",$0.0098,
"$165,690",High Volume,"16,845,001","16,850,000","$165,690","$1,656,900","202,200,000",$0.0098,
"$165,739",High Volume,"16,850,001","16,855,000","$165,739","$1,657,390","202,260,000",$0.0098,
"$165,788",High Volume,"16,855,001","16,860,000","$165,788","$1,657,880","202,320,000",$0.0098,
"$165,837",High Volume,"16,860,001","16,865,000","$165,837","$1,658,370","202,380,000",$0.0098,
"$165,886",High Volume,"16,865,001","16,870,000","$165,886","$1,658,860","202,440,000",$0.0098,
"$165,935",High Volume,"16,870,001","16,875,000","$165,935","$1,659,350","202,500,000",$0.0098,
"$165,984",High Volume,"16,875,001","16,880,000","$165,984","$1,659,840","202,560,000",$0.0098,
"$166,033",High Volume,"16,880,001","16,885,000","$166,033","$1,660,330","202,620,000",$0.0098,
"$166,082",High Volume,"16,885,001","16,890,000","$166,082","$1,660,820","202,680,000",$0.0098,
"$166,131",High Volume,"16,890,001","16,895,000","$166,131","$1,661,310","202,740,000",$0.0098,
"$166,180",High Volume,"16,895,001","16,900,000","$166,180","$1,661,800","202,800,000",$0.0098,
"$166,229",High Volume,"16,900,001","16,905,000","$166,229","$1,662,290","202,860,000",$0.0098,
"$166,278",High Volume,"16,905,001","16,910,000","$166,278","$1,662,780","202,920,000",$0.0098,
"$166,327",High Volume,"16,910,001","16,915,000","$166,327","$1,663,270","202,980,000",$0.0098,
"$166,376",High Volume,"16,915,001","16,920,000","$166,376","$1,663,760","203,040,000",$0.0098,
"$166,425",High Volume,"16,920,001","16,925,000","$166,425","$1,664,250","203,100,000",$0.0098,
"$166,474",High Volume,"16,925,001","16,930,000","$166,474","$1,664,740","203,160,000",$0.0098,
"$166,523",High Volume,"16,930,001","16,935,000","$166,523","$1,665,230","203,220,000",$0.0098,
"$166,572",High Volume,"16,935,001","16,940,000","$166,572","$1,665,720","203,280,000",$0.0098,
"$166,621",High Volume,"16,940,001","16,945,000","$166,621","$1,666,210","203,340,000",$0.0098,
"$166,670",High Volume,"16,945,001","16,950,000","$166,670","$1,666,700","203,400,000",$0.0098,
"$166,719",High Volume,"16,950,001","16,955,000","$166,719","$1,667,190","203,460,000",$0.0098,
"$166,768",High Volume,"16,955,001","16,960,000","$166,768","$1,667,680","203,520,000",$0.0098,
"$166,817",High Volume,"16,960,001","16,965,000","$166,817","$1,668,170","203,580,000",$0.0098,
"$166,866",High Volume,"16,965,001","16,970,000","$166,866","$1,668,660","203,640,000",$0.0098,
"$166,915",High Volume,"16,970,001","16,975,000","$166,915","$1,669,150","203,700,000",$0.0098,
"$166,964",High Volume,"16,975,001","16,980,000","$166,964","$1,669,640","203,760,000",$0.0098,
"$167,013",High Volume,"16,980,001","16,985,000","$167,013","$1,670,130","203,820,000",$0.0098,
"$167,062",High Volume,"16,985,001","16,990,000","$167,062","$1,670,620","203,880,000",$0.0098,
"$167,111",High Volume,"16,990,001","16,995,000","$167,111","$1,671,110","203,940,000",$0.0098,
"$167,160",High Volume,"16,995,001","17,000,000","$167,160","$1,671,600","204,000,000",$0.0098,
"$167,209",High Volume,"17,000,001","17,005,000","$167,209","$1,672,090","204,060,000",$0.0098,
"$167,258",High Volume,"17,005,001","17,010,000","$167,258","$1,672,580","204,120,000",$0.0098,
"$167,307",High Volume,"17,010,001","17,015,000","$167,307","$1,673,070","204,180,000",$0.0098,
"$167,356",High Volume,"17,015,001","17,020,000","$167,356","$1,673,560","204,240,000",$0.0098,
"$167,405",High Volume,"17,020,001","17,025,000","$167,405","$1,674,050","204,300,000",$0.0098,
"$167,454",High Volume,"17,025,001","17,030,000","$167,454","$1,674,540","204,360,000",$0.0098,
"$167,503",High Volume,"17,030,001","17,035,000","$167,503","$1,675,030","204,420,000",$0.0098,
"$167,552",High Volume,"17,035,001","17,040,000","$167,552","$1,675,520","204,480,000",$0.0098,
"$167,601",High Volume,"17,040,001","17,045,000","$167,601","$1,676,010","204,540,000",$0.0098,
"$167,650",High Volume,"17,045,001","17,050,000","$167,650","$1,676,500","204,600,000",$0.0098,
"$167,699",High Volume,"17,050,001","17,055,000","$167,699","$1,676,990","204,660,000",$0.0098,
"$167,748",High Volume,"17,055,001","17,060,000","$167,748","$1,677,480","204,720,000",$0.0098,
"$167,797",High Volume,"17,060,001","17,065,000","$167,797","$1,677,970","204,780,000",$0.0098,
"$167,846",High Volume,"17,065,001","17,070,000","$167,846","$1,678,460","204,840,000",$0.0098,
"$167,895",High Volume,"17,070,001","17,075,000","$167,895","$1,678,950","204,900,000",$0.0098,
